NationalityDiversity_norm,WorkRate_Balance_norm,International Reputation_norm,Age_closeness_norm,Chemistry_Index_100
0.5999999999999999,0.395876366272452,0.0526315789473684,0.4991508817766168,38.69147067491093
0.3999999999999999,0.328229550272858,0.4166666666666666,0.4415414761593728,39.66094232747244
0.25,0.3352156575619622,0.0234962406015038,0.5565923299430815,29.13260570266369
0.25,0.33622815152918,0.0,0.4486979240621358,25.873151889782896
0.5499999999999999,0.986100308260176,0.0657894736842105,0.5062050947093404,52.70237191634317
0.25,0.5391465912676695,0.0,0.5026779882429784,32.2956144877662
0.6499999999999999,0.4838391222954149,0.0,0.3550433890081175,37.2220627825883
0.35,0.8533621406222548,0.0253036437246964,0.557076822589559,44.64356517341276
0.7999999999999998,0.495563737076941,0.1594896331738436,0.3779466777507272,45.8250012000378
0.1999999999999999,0.1938745893461568,0.0,0.3841129477968148,19.44968842857429
0.35,0.4343419011501246,0.0,0.3455957824017912,28.248442088797898
0.1,0.272856935802193,0.0274122807017544,0.6788863487916394,26.97888913238967
0.1999999999999999,0.4328071849314177,0.0,0.5251003079219929,28.947687321335263
0.3,0.5655465798714518,0.0,0.5518142300502262,35.43402024804195
0.1,0.6431500835591523,0.0,0.3928338154334234,28.399597474814392
0.7,0.4428520206197044,0.0789473684210526,0.5062050947093404,43.20011209375244
0.6499999999999999,0.4341533963701748,0.1134301270417422,0.7342507714137705,48.29585737064218
0.5999999999999999,0.1531145064529746,0.0469924812030074,0.2290753009237662,25.729557214493703
0.3999999999999999,0.4275831782481943,0.0,0.3533638145003261,29.523674818713012
0.4999999999999999,0.1928040742194089,0.0,0.4858564035572525,29.46651194441654
0.0,0.235813471404408,0.0,0.858915741345526,27.36823031874835
0.3,0.2595704298510844,0.087719298245614,0.5062050947093404,28.837370570150966
0.75,0.2151523066152581,0.7177033492822966,0.3966510302238588,51.98766715303533
0.8500000000000001,0.7951445445697857,0.390625,0.445582952318746,62.033812422213295
0.3999999999999999,0.8813773912338391,0.0,0.6296538210320048,47.7757803066461
0.1,0.8924514924677701,0.0,0.3046561537743772,32.42769115605368
0.1,0.7871305190623389,0.0,0.6195763739852569,37.66767232618989
0.35,0.3059561888054477,0.0226860254083485,0.2720781999594579,23.768010354331352
0.1999999999999999,0.5791897828186485,0.0,0.5565923299430815,33.39455281904325
0.4499999999999999,0.328229550272858,0.0657894736842105,0.2475506205094708,27.28924111166349
0.4999999999999999,0.7819445299869684,0.0939849624060149,0.4936082859009048,46.7384444573472
0.4499999999999999,0.082343998756702,0.219298245614035,0.3951665578053558,28.67022005440232
0.15,0.8004069110128579,0.0,0.2959352861377682,31.158554928765653
0.5999999999999999,0.1600598822664833,0.3508771929824561,0.1799477465708689,32.272120545495206
0.35,0.208244819412817,0.0,0.5003265839320705,26.464285083622187
0.15,0.0952610571191816,0.0,0.6353223849958014,22.014586052874577
0.1999999999999999,0.4562713013604611,0.0,0.3984323971260615,26.367592462163064
0.5999999999999999,0.8452275600631863,0.0487329434697856,0.6270411495754411,53.02504132771032
0.3,0.4562713013604611,0.0243664717348927,0.297191378184193,26.94572878198868
0.35,0.7595658825880184,0.0,0.4815153494448072,39.77703080082064
0.35,0.257734285991034,0.0,0.58458523840627,29.8079881099326
0.1,0.433573702609575,0.0,0.2007324811047866,18.35765459285904
0.35,0.1818488232967883,0.0572082379862699,0.50237128333286,27.28570861539795
0.75,0.909512205389943,0.1174812030075188,0.4778622748903607,56.37139208219557
0.35,0.1718893012837154,0.2114661654135338,0.2259260987216573,23.982039135472665
0.5499999999999999,0.163702507669299,0.131578947368421,0.1858262573481388,25.777692809646467
0.1,0.2204288012089219,0.0,0.3644909956144442,17.12299492058415
0.3999999999999999,0.4856060920913931,0.0469924812030074,0.2479705141364188,29.51422718577048
0.3,0.4343419011501246,0.0234962406015038,0.351894186806009,27.74330821394094
0.35,0.9468068236881444,0.0226860254083485,0.3997837789139393,42.98191570026081
0.3,0.1706878205499826,0.0469924812030074,0.3267005691891391,21.10952177355323
0.4499999999999999,0.995332635427285,0.043859649122807,0.4033311561071193,47.31308601643028
0.15,0.3340837265654425,0.0,0.4904590836987963,24.36357025660597
0.4499999999999999,0.9792641982623436,0.0219298245614035,0.4121489222730243,46.58357362741929
0.3999999999999999,0.3223577811841193,0.075910931174089,0.4485504697784255,31.17047955341585
0.3,0.9314123402924408,0.0,0.2931090790333113,38.1130354831438
0.3,0.8140057888745543,0.0253036437246964,0.3739386022207709,37.83120087050055
0.4499999999999999,0.0919907189889828,0.043859649122807,0.3798171129980408,24.141687027745764
0.1999999999999999,0.7595658825880184,0.0526315789473684,0.4180274330502938,35.755622364642015
0.3999999999999999,0.7176455298537777,0.0,0.3915741345525796,37.730491610158936
0.1999999999999999,0.5736296321509523,0.0253036437246964,0.340024116967291,28.47393482107349
0.6499999999999999,0.3357832230936223,0.0,0.4337734440608374,35.48891667886149
1.0,0.5265386722566197,0.1233552631578947,0.4400718484650552,52.24914459698924
0.15,0.2028397066706236,0.0,0.4337734440608374,19.66532876828653
0.4999999999999999,0.125664854957035,0.0219298245614035,0.5561724363161331,30.09417789586429
0.3999999999999999,0.6120393951127644,0.0,0.4343566296538212,36.159900619164645
0.1,0.444252799615759,0.0974658869395711,0.5584585238406268,30.00443025989893
0.25,0.3318325809555376,0.0,0.332998973593356,22.870788863722343
0.35,0.6483600681030256,0.0,0.370789400018662,34.22873670304219
0.3999999999999999,0.6444470120672962,0.0234962406015038,0.4400718484650552,37.70037752834638
0.0,0.3694450661212627,0.0,0.735467015022861,27.622802028603093
0.5999999999999999,0.6120393951127644,0.0,0.5127367733507504,43.11940421158786
0.75,0.328229550272858,0.0219298245614035,0.4826910516002614,39.57126066086308
0.4999999999999999,0.9009195508751968,0.0469924812030074,0.3959830176355319,46.09737624284341
0.8500000000000001,0.491726143888196,0.3389154704944178,0.2470162104388102,48.1914456205356
0.3,0.2647062138796996,0.0657894736842105,0.5767472240365774,30.18107279001219
0.3,0.7558885916178756,0.0,0.319268451992162,34.378926090250935
0.4499999999999999,0.9052001323805048,0.0234962406015038,0.5219511057198845,47.51618696754733
0.25,0.2541848239932026,0.0253036437246964,0.3908958448475106,23.00960781413524
0.25,0.440175203353105,0.0243664717348927,0.3886348791639453,27.57941385629857
0.35,0.5780717934273236,0.0,0.4495194550713819,34.43978121246764
0.35,0.3326935244902871,0.0219298245614035,0.3709993468321353,26.890567397095648
0.0499999999999999,0.1109730288554672,0.0,0.166557805355977,8.188270855286108
0.1999999999999999,0.4698432342264942,0.0,0.3178255448013773,24.69171947569679
