Club,SquadSize,Age,Overall,Potential,Value,Wage,Crossing,Finishing,ShortPassing,LongPassing,Dribbling,BallControl,Acceleration,SprintSpeed,Stamina,Strength,Aggression,Interceptions,Positioning,Vision,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,is_LeftFoot,International Reputation,Skill Moves,Weak Foot,Attack_Work_Intensity,Defense_Work_Intensity,NationalityDiversity
Sporting Kansas City,27,0.7412127103469963,0.3442694848906567,0.07945804149354754,-0.07131547457457173,-0.32627135078014,0.2764074719190704,0.6391031901121995,1.0031403800402277,1.3158068318355813,0.7726636206368015,0.6956261781217944,0.4196674480196407,0.2652542450090442,0.8440235338181247,0.9095674186580951,1.2361850931649092,0.7826160915289887,0.4139039622505641,0.9807661643734731,0.10333807137847052,0.3690573784350677,1.3969093737366052,1.2645925928896629,0.019761270741284476,2.377894538183607,-0.32246861755318107,0.24134816596382047,-1.1715060074101107,-0.5695453030926187,2.1108359265535066,0.5275492821926517
Sporting Lokeren,28,0.004070277413253306,0.2664580518896151,0.1558835879252021,-0.32537405890299287,-0.23997407726494227,1.0947325326945736,-0.5387703266130962,0.20271902889148016,0.30219806463183696,0.3695118762208282,0.5543129983539259,-0.2245863049864666,-0.2004340148345685,0.24133858768934627,0.3310005012442584,0.5765098407834361,-0.07270899636677614,0.10881113771300452,0.4002463068916908,1.0710244773851239,0.1650883659722362,-0.3201529936300107,-0.14153181655861546,-1.1807323247692096,-0.7161543777190259,-0.4919609482380983,0.1731960833825474,1.739463272466266,1.1876978144192483,1.4055262070474535,1.7691782869193915
Sporting de Charleroi,28,-0.06667443475218915,0.21797554363511779,0.22036764272690812,-0.23123247255968488,-0.18000199681443776,-0.9285986615305705,-2.1416281510332293,-0.36539530844251433,-0.4230199236185396,-1.706431641989705,-1.044979874468063,-2.0656472122995355,-2.0410772258485017,-2.6104217260745215,-0.4823402644755206,-0.6659403185473978,-0.26762895217714994,-1.6374696331411553,-0.795164378058252,-0.31547660514120984,-0.9473901876753262,-0.5628302197003485,-0.5607692175266302,3.6651139162449127,0.7325043632527269,-0.1650828819171862,-0.8304982237234683,-0.09784980548168264,-1.8151859939871093,-1.3149541396187476,1.7691782869193915
St. Johnstone FC,27,-0.23698577885417824,-0.962962589526851,-0.7480873284617043,-0.5216305657343066,-0.47138897754926196,-0.47057642971189984,-1.4826754898827317,-0.6608261375165996,-0.49709677076146347,-0.25134181017977025,-0.44164875366273154,0.18265730822761186,0.11048544648535087,-0.532063982664755,-0.375711816059585,0.00825026008029632,-0.5093171421513663,-1.0769350647188316,-0.6993334532657254,-0.5975249362786161,-0.4900671153195521,0.206339050964181,0.47594962672760954,-0.7898739448355597,-0.1259600758416452,-0.4919609482380983,-0.45256394759095636,-0.7480922939735474,0.9875055605254918,0.23001000787070017,-0.7140797225340882
St. Mirren,27,-0.3103506655442661,-1.2813909153465013,-1.0406538733953776,-0.5632139478665426,-0.44374752483133395,-0.7307618336507785,-0.6124528976267458,-0.9792886289150353,-0.6712621823646734,-0.6625565894840617,-0.6548878033723301,-0.17285790146042887,0.04599844710047658,0.24047637746598471,-0.5899250218458633,-0.29440973398985504,-0.5620491108730131,-1.214128840206813,-1.0174105653430487,-0.9226675686968515,-0.4982492533553106,-0.35506809310736764,-0.4744662555702506,-3.1071057687279104,-1.127501921451746,-0.32246861755318107,-0.45256394759095636,0.7338557030544257,-0.8809554758162423,-0.08346097857643552,-0.46575392158874024
St. Patrick's Athletic,23,-0.03284000719480403,-1.8836357924401856,-1.8431221109277423,-0.6030497718065017,-0.5220649741987966,-1.846311314493905,-1.315602955072471,-1.342405100085643,-1.0808606800085843,-1.854834052752517,-1.8704534007507179,-2.409569534715141,-2.1454380189524054,-0.4864043282276795,-1.27098331198159,-0.7489636878169517,-1.510842432147288,-1.8583430903242903,-1.0081909389060253,-1.4450948128625785,-1.5384480192925791,-1.0364160438208903,-0.7307532395571402,0.3268642835462955,-0.7791395403699718,-0.4919609482380983,-1.6669101463118132,-0.18660889137288642,-0.3529121394587974,0.39356008775616225,-1.459057125370132
Stabæk Fotball,27,-2.022198021646324,-1.1975939874992243,0.12125326219835939,-0.49960372470386466,-0.5036373390535113,-0.9321956947647476,-0.9937863931097053,-1.441059241442768,-1.1066757113726975,-0.7835021128088538,-1.018183962136831,-0.31769743133333594,-0.5214871474863999,-0.7493409589515274,-1.500331146437553,-1.2110371446023136,-0.5093171421513663,-0.44584369747411784,-0.6830218064925289,-0.8937660013707867,-0.800988360678366,-1.3036525779179176,-0.9395633894606944,-0.7898739448355597,-1.6282728442567966,-0.4919609482380983,-0.6260419759796491,-0.11297172381870103,-1.192365648539866,-0.7104029514707031,-0.21742812064339223
Stade Brestois 29,25,0.04180079056815563,-0.13303781612742985,-0.2000683945802259,-0.4115416494141223,-0.40016616771273417,0.4103609895598604,-0.35510167708542556,0.5948714660674327,0.5767121578685064,-0.37938280420628206,-0.06255710973455622,-0.5547075711253623,-0.18202758272443179,0.6817900581906715,-0.09348591743615647,-0.8910822937281532,0.9900285018341339,-0.05840847549605985,0.27284069441676256,0.25333720580074987,-0.47304826820517487,0.8629918208575255,0.384952361401218,-0.36663015627883816,0.11440996710477906,-0.30890923109838725,-0.9174850636726547,0.08179858436211757,-0.13357106127954796,0.3052430446180129,-0.9624055234794362
Stade Malherbe Caen,28,0.05123341885688239,0.7270418803073202,0.5992114646869422,0.21937670192488884,0.22647543735009254,1.2889723273401867,-0.20877018629130398,0.4867761975584774,0.462509409402973,0.27621104394170265,0.4096150717652693,-0.7959500348422478,-0.3496753562681312,-0.5036110452938679,0.9765090454663095,0.885037732697804,1.1561342033073232,-0.3145296552213359,-0.42553081100136153,0.6111798972507623,0.472795199959859,1.4439237651120562,1.515918373314934,1.5383258437998266,1.698276857233896,-0.1650828819171862,-0.16136868565278975,-0.30199570303145384,-0.3137440897839325,1.7078018011214746,1.2725266850286956
Stade Rennais FC,27,-0.38371555223435394,1.2241372272870552,1.3082375302149802,0.7055938529851261,0.6112345872362508,1.5269760263349668,1.2551034520462123,1.3773338074333896,1.3712230991638752,1.3451390977074817,1.2800591291777295,0.3406640680889627,0.7166632407031543,0.9888748513426427,1.619148662825147,1.3226593771849515,1.4681316849104027,0.816339037015308,1.0541685748528544,1.4472609520405113,0.6063393814720566,1.5130625759583047,1.6690248832291776,0.13143509357947053,0.8755817697684557,1.2029623586110767,1.6291723930733721,-0.536385437255267,0.9875055605254918,-0.3969319650235674,0.030897680301955742
Stade de Reims,29,-0.3862453759133228,0.2876343198628418,0.3437767820887983,-0.06953373525821956,-0.030952611684576085,0.19218727998779853,0.36734828528526253,0.10238569531758308,0.08081573137645882,-0.223538241599358,0.31244949492715196,-0.13789663562903987,-0.22573642616957257,-0.3984511294309369,-0.4445001084349176,-0.5046317003144432,0.22741513349417508,0.42935797374231294,0.3457368813755969,0.42474343215971494,-0.4971206825917576,0.000734532088988549,0.027238973566440228,-0.45292706558241463,1.5317643582716258,0.1392518694850428,0.7558002501509814,0.11333560577670411,-0.07558433946204764,-0.7104029514707031,1.5208524859740435
Standard de Liège,28,-0.1374191469176316,0.9856152576646284,0.8974502181448406,0.32433687858071203,0.03989563150407865,0.9976126353717664,0.20608713297037717,1.0702449764420405,1.5388855814377436,1.1781190893065792,1.125489024361778,0.42295925551674973,0.3965313508996773,0.12494020753571768,0.13734793797764666,1.443723374813012,1.0459620543710244,0.7702811266729143,1.1316488970255365,1.1406978986176037,0.7647221963070929,0.6692233895798255,0.8334388833670024,0.13841470750685733,0.2496181162621428,0.16179518440372587,1.3441727750062316,0.5145878871676336,1.1876978144192483,-0.1058517633226568,2.0175040878647397
Stevenage,28,-0.7269584149629822,-1.842531057180939,-1.4803993026681346,-0.5968313479372019,-0.4643140819131256,-2.150690702842556,-1.6136279265183617,-2.614820995454145,-2.0337672448904316,-2.134060456602362,-2.217794647870855,-1.2276470751777262,-1.344617632491879,-0.21261509490980104,-0.2886877012089063,0.15958025711537116,-1.7337660110986615,-1.2935052388820019,-0.9288616257171265,-1.667140977051305,-2.47803443879325,-1.7575488711235467,-1.6039878664470393,-0.911518644712869,0.7325043632527269,-0.4919609482380983,-1.4996277617941447,-0.30199570303145384,0.2868326718973405,0.19642383075136446,0.5275492821926517
Stoke City,30,0.7240942367859763,0.9710705051882824,0.9931015661007073,0.3009793105053735,1.0369129590923418,1.124947611861669,0.9666588849501265,0.9760710682713605,1.220807516415649,0.8629696113859785,0.9325584555769031,-0.566558078114963,-0.794912024878259,0.0690689850619768,1.6271816580421337,1.4515060603748156,1.3538790860135006,0.7203033941737219,1.1022879328337838,1.0765983510837214,1.2191815203503524,1.110398141589746,1.158429116675541,1.055535977565455,1.3763526925735061,1.7961855160082874,0.6750432369355552,1.4536590158965863,1.2677747159767507,2.1108359265535066,1.7691782869193915
Strømsgodset IF,24,-0.25532700052670076,-0.6372020325205663,-0.6206119053120298,-0.4674383610495979,-0.48837695369882184,-0.3121570910233101,0.6476587493057286,-0.35132040368874434,-0.5960543909905596,-0.4650122347202356,-0.09809695135282215,0.8525401338897973,1.01007908790432,0.7263318383294607,-0.03263597866749531,0.4514309656830168,0.3256056959413805,0.7614615268201157,-0.27217220339265225,-0.032138025462462146,-0.702802704249267,-0.11792197190473108,-0.3657750775415067,-1.0236910114030107,-2.0038510363605844,-0.4919609482380983,-0.691096236625409,0.07227177580979594,-0.4138402167308107,-0.3577480917176783,-1.459057125370132
Sunderland,28,-0.49114270774484153,-0.28301037499466736,-0.04562908333013724,-0.41455298913964256,-0.28217665239677875,0.29349337978141704,0.06465850140389504,0.1182696003688601,0.36326905311607904,0.2062354197323593,-0.08540415077486971,0.20711073534900928,0.12292222493814983,-0.3872126651402416,-0.17249616324893827,0.6432185741703264,-0.2337298294275189,-0.5438392513941049,-0.0952199638441406,-0.12735836781351606,0.7094927645657245,0.5105498186876809,0.6676938643796465,-0.5076981246283595,-0.7161543777190259,-0.0016438487567296545,-0.16136868565278975,1.1270255798169497,0.8874094335786136,0.800975018899407,0.27922348124730373
Suwon Samsung Bluewings,28,1.3718013792784685,-0.00827616155252773,-0.5534410148935865,-0.3918736507322141,-0.38879368430878664,-0.41871920058583423,0.7718016592363075,-0.34236364611816383,-0.14056660187891934,-0.31469422715942313,-0.4128784056860402,0.04205010227956397,0.3094739017300995,-0.5385305593399574,0.7441259695463733,-0.365751018306391,0.3425552573161952,0.8937555246120973,0.9271707535472565,0.35338823869059,0.09407909659047575,-0.9175123193416117,-0.7655130645110098,1.1883480597265836,1.2153906102433119,-0.1650828819171862,-0.495933454688129,-0.506141600581225,1.487986195259883,0.800975018899407,-0.9624055234794362
Swansea City,30,-0.6845115876637153,0.5261088183192458,0.9855784263738417,0.028443470877317394,0.26571642826215097,0.1882801576817093,0.8698588437890673,0.7252818562950928,0.05231593675047918,0.8194292229890544,0.6269158176598125,0.8910542816060021,1.0623135574060687,-1.0281797451862162,-0.3368856725108217,-1.02338794827882,-0.663118717589503,0.30049044118049884,0.3976247922317118,0.10767330647737963,-0.8279894161963693,-0.004672599738572715,-0.1701309570897658,-0.10028808880976413,-0.4264226295246752,0.8809269303097332,0.8311734624853793,0.31044198961786235,0.42696724962297006,0.4180925997389801,0.5275492821926517
Swindon Town,26,-0.6743533725835493,-1.5820929679676883,-1.3743726356384036,-0.5815769065508892,-0.426383022482892,-2.1911573267270597,-1.0573419756901985,-1.54945897409185,-1.4483078649020695,-1.9582242726917032,-1.3501929099040553,-1.4708429191676222,-1.9253195187109307,-1.5279167906457887,-1.9570790155058935,-1.7890844739362939,-1.7644056028146728,-1.6605362789100133,-1.6463500226557053,-1.0738449977870397,-2.5975970547608283,-1.659185616769595,-1.714984530746264,-0.4849185055466686,-1.0504602410201997,-0.3159496817576067,-1.4867598860620164,-0.1292568666431859,-0.19824855869137695,-0.7104029514707031,-0.7140797225340882
Sydney FC,25,-0.32795823834988763,-0.7665425906528367,-0.47090142474739954,-0.44355673648939636,-0.3927029754788936,-0.1697685304483717,0.06729850252646885,-0.41115154426022604,-0.6886787235249946,-0.7538301444198372,-0.6681560109098168,-0.5404869627378409,-0.3631070769971523,0.7730463882311157,0.2679988673281909,-0.9471176297731416,-0.3578006186911672,-0.01889666815552036,-0.1059157436568505,-0.18365449216935947,-0.7293128314851233,-0.6214461035357989,-0.9800066184946451,0.29671235137998603,0.11440996710477906,-0.12585751395867625,-0.35541625169328783,-0.375488226149372,0.20275192526196434,0.3052430446180129,-0.9624055234794362
SønderjyskE,27,0.08092873013620328,-1.3065299937006831,-1.1994757120736592,-0.5646549561582538,-0.42992679847237,-1.0580918579609793,-1.7955645118174675,-1.7276754837013595,-1.6370885558006538,-0.7673760430322144,-1.0576726750460155,-1.647587660166377,-1.5919713372752808,-0.07336814383712845,1.833361868611428,0.8297559582707065,-0.605992418141052,-0.4366974457749206,-0.1773607565234496,-0.2651569120288642,-0.3509707687116606,-0.8003220349572169,-0.9698958112361569,-1.0969769576405708,-0.1259600758416452,-0.32246861755318107,-0.9729980327570363,0.5221488463361453,-0.8809554758162423,1.7973649401063712,0.27922348124730373
TSG 1899 Hoffenheim,33,-0.9506260402941278,1.5661810509545733,1.8090202655689855,1.5780541946409827,0.9121494929609668,1.125634318206375,0.9546588798475174,1.266595713833479,1.220807516415649,1.7548878706684439,1.656278866712511,0.5980235633176814,0.5853442601375922,0.8473156092164092,0.6478865138623583,0.9272360602569364,1.1884924568410604,1.1805261501288578,1.1283124238219282,1.2699104252669287,1.0042888223021185,1.4303474168004289,0.9226634746935275,-0.061456054959213746,-1.0819772921058322,1.172145571213818,1.881504070729655,0.13722728866654085,1.2422957018448189,0.059025833444989455,1.7691782869193915
TSV 1860 München,28,-0.27890857124851415,-0.9294438183879412,-1.2385840971617308,-0.5441279400844908,-0.4754200227372931,-0.7991054651001601,-0.5670560529263937,-0.8029968926051878,-1.0337298084609636,-1.6986565726331113,-1.0982896368954627,-0.5293136275762172,-0.436732805437709,-0.4337720172016935,0.48592255185755084,0.601525615803521,-0.6659436444853066,-0.87898404580046,-1.2827661048141497,-1.3257412130121573,-0.8448212430127864,-0.5814976986288355,-1.155501344481257,-0.6153835966508953,-0.23326813072844174,-0.4919609482380983,-1.6669101463118132,1.3311714773667211,-0.3137440897839325,-0.7104029514707031,-1.2107313244247841
TSV Hartberg,26,-1.004495362688946,-1.216609444203029,-1.0445118937681308,-0.5561375678626039,-0.4742239983408443,-1.5548974865737992,-0.8034957139042049,-1.4502456594638762,-1.292107067432757,-1.0288044434496484,-1.1205508563706408,0.03325989105101512,-0.39846579481371885,-0.46242392616258626,-0.6501724859732537,-1.1425229041864333,-1.1711709546961422,-1.423085513642354,-1.3160391754984846,-2.0042531459376844,-0.46489130597875644,-1.6692373361926254,-1.5364898949137282,-0.2819728082734269,-1.0504602410201997,-0.4919609482380983,-0.4058583245632305,0.7501408458789106,-1.1684110198688158,-1.035930514319651,-0.7140797225340882
Tianjin Quanjian FC,26,0.6208190501376206,-1.2601193875083458,-1.5479835524122334,-0.40478419146507444,-0.26133165577295664,-1.2062619577226972,-1.301034387004752,-1.6404045125008273,-1.3249914458473504,-1.330237901582207,-1.6864544882922676,-0.7324651759693827,0.01673127045657324,-0.8384802312743049,-0.6362692250207782,-0.7025018358844439,-1.0342706512841746,-0.6157529117323115,-0.4606187764502981,-1.2689305772379813,0.5122447940608369,-0.47308272485185154,-0.49702113330072506,-0.0500348685325808,-0.5304288981072626,-0.13993841527711612,-1.1264593655624204,-0.1292568666431859,-1.1684110198688158,0.5917072999250846,-1.2107313244247841
Tianjin TEDA FC,28,0.5700279747367906,-1.5435555896115507,-1.8753641383285968,-0.45971315971023313,-0.3932360606384536,-0.9852519349688744,-0.8593418914971233,-1.071699619722618,-1.0489975555820237,-1.2399274805940803,-1.8065479091452017,-1.3419198211488814,-0.3248017993625382,-0.24753460895588822,-1.179489492235334,-0.39910538499983694,-0.5303471534867842,-0.25279245625174435,-0.24464629946288383,-1.2351657654099342,0.3149968235559492,-0.5348290013076181,-0.6192674595221676,0.05765060348995489,-0.7161543777190259,-0.4919609482380983,-1.332345377276474,-1.5268710883300862,0.2868326718973405,1.4055262070474535,-1.2107313244247841
Tiburones Rojos de Veracruz,29,0.9115541713975459,-0.3911207957000947,-0.6679558018690309,-0.44394389211614477,-0.352641932108738,-0.2454104182942736,-0.9162384674146734,-0.18670137661565225,-0.2582335495188171,-1.0117694108540354,-0.8052172483783311,-1.0573325227532826,-1.0182594117133126,-0.6569358081169239,-0.36971015296643034,0.19581000024790643,0.6938203051183989,-0.4307050739719974,-0.5047186331441437,-0.21433001776578287,0.6227036575435736,0.9650063746708593,1.1003791370707736,0.06693383383672544,-1.2656456242945187,-0.4919609482380983,-0.5363119612958431,-1.4635154649525695,-0.9453851667245785,-0.41855065374406214,-0.21742812064339223
Tigres U.A.N.L.,30,0.12983865459626107,0.7674439705194002,0.6921759770260717,0.40223072883082067,1.1820305858614637,1.1325013816534424,1.3362590421105354,1.011898098553684,1.3348066949195676,1.327400420953179,1.0462859487553566,1.5309816590444743,0.8998063189561895,0.37325675186345497,0.446331361145266,0.30745128278964484,0.5787191458052876,1.650477191982234,0.7426161214848099,1.0375812351935338,0.2765992186309978,0.21311465442711333,0.2666559164769108,-1.1304791044920264,-0.8771164600492208,0.7283838326933071,0.8311734624853793,-0.6422388656144059,0.42696724962297006,0.1359687119365602,0.030897680301955742
Torino,26,0.1383038338297339,1.6289408479646657,1.5596518578393037,1.3906131696573147,1.1810737663443045,0.9291306564902998,0.516504847382964,1.2533171641484213,0.8042720564974836,1.3910363732256084,1.5203327592636167,1.2775631249591577,0.4721086968820568,-0.3621422447994593,1.324090569278184,1.443723374813012,1.3934280625547353,0.6664812207130513,0.5472527828242998,1.8599419854944257,1.92271951237886,1.7785024259072533,2.190898088648052,1.2836082849772896,-0.010397555194325532,2.1482080489692694,1.755944798434341,0.0905925614873395,0.44852641542691307,1.2427624256229803,1.2725266850286956
Toronto FC,28,0.49928326257134814,0.17757345342303776,0.07527851942306636,0.005138837800450048,-0.32660041569344866,0.01832033736679725,0.3663729154123916,0.5789028468558824,0.49304490364509485,0.46281270849995376,0.3867680307249543,0.37217136841845966,0.49602557852205403,-0.08457687674081006,0.7957666530841357,1.81896000011427,-0.2761037328645573,0.6909047279977256,1.0451389132462638,0.5624085023880269,-0.702802704249267,-0.20814812005908714,-0.22927917955192037,0.13841470750685733,-0.7161543777190259,0.3252342175641824,0.1731960833825474,-0.506141600581225,0.8874094335786136,-1.0126785455447262,0.27922348124730373
Tottenham Hotspur,33,-0.3503678764661335,2.3957706366426077,2.4587459692528593,4.556941156894062,4.359164289853486,2.0320866932192394,2.3386594683486095,2.47820073792662,2.321935945146684,2.2298739259076257,2.360613909692699,1.5029713697963258,1.630033650172526,1.9238242644554133,1.2832234082966631,2.193691256223206,1.9938534336807634,2.4302367232102866,2.409518134007511,2.399042112392074,2.162433269727176,2.15894477619109,1.9070884359517568,0.9436083505844555,0.9666310284602834,4.084331980254673,2.0234406394113136,0.6568713915205053,2.0066661258028,2.367312188192071,1.5208524859740435
Toulouse Football Club,31,-0.9848343012434645,0.9097635915245312,1.1855483339524722,0.3527360783652662,0.3947841792595728,1.3907915745334525,1.0759492540029352,0.8156584294588911,1.0116557977895062,0.6995761108426792,0.8729432373785219,0.3054098716682855,0.15541832347609943,0.6956677489341504,1.2097250356368547,0.8411928797056151,0.3179510553204965,0.8490885189059868,0.403544341463921,1.1766583740924306,-0.49613773386221083,0.5888327948394022,0.7724245879523023,0.9590822160657015,0.35865694622775857,0.24615081442202646,0.9016838869272359,-0.058337696278499544,-0.18781670427011735,1.2007588691263398,1.7691782869193915
Trabzonspor,28,0.7350989697894889,0.7512831344345688,0.38157777973117957,0.12349818594425045,0.38195860888843747,1.4184655237705972,0.7529445083607752,0.6710294961532876,0.8976402023531993,1.1314686731670165,0.9503283763860367,1.7180503765231825,1.9138183221408922,1.5682801214406963,-0.08212496705785141,0.8433447743309986,0.5374752131265707,1.308276717693641,0.5889953624101021,0.3812576071835808,0.5990339010829878,1.042572968149574,0.7456915203736956,0.48839249158010034,0.2496181162621428,0.48867325072463796,1.3441727750062316,0.5145878871676336,1.7882745761005174,-0.4081273573966819,0.7758750831379997
Tranmere Rovers,28,-0.49114270774484153,-1.7859681308840276,-1.5610043711702704,-0.5929108496129419,-0.46209289374829216,-0.9447853110843711,-0.24648448804236675,-1.2022123728939407,-1.0489975555820237,-1.8774831678347674,-1.0754425958551492,-0.8213439783913928,-0.9342039435495829,-1.6675948468301423,-1.6313454731907684,-2.2002411864458775,-1.801564256597922,-0.720231248450081,-0.9996425215365321,-2.022475425336948,-0.47399505846359835,-1.1601895454119475,-1.701484936439602,-1.8806878929156943,-0.7161543777190259,-0.4919609482380983,-1.6669101463118132,-1.1185792932305414,0.2868326718973405,-0.7104029514707031,-0.7140797225340882
Trelleborgs FF,27,-0.5793552500745898,-1.4406050782563256,-1.2329118886375054,-0.5769549912196453,-0.5220649741987966,-1.5029249679209957,-0.8080085363359559,-1.1146351877593714,-1.1145923209910253,-1.5253013225342429,-1.0813659027915272,-1.173567380582322,-0.7794351450258896,-1.2563205702873244,-0.8443032037170702,-0.9948514345522046,-1.5903225009451332,-1.3421763639955957,-1.612785672564706,-1.5729528335333236,-0.8255347747856415,-2.1457632940252416,-2.112417031445286,-1.7391014389601371,-1.127501921451746,-0.4919609482380983,-1.6669101463118132,-2.4417471477198034,-0.5695453030926187,-1.023873937917837,-0.7140797225340882
Tromsø IL,20,-0.8825967817269538,-0.7710676247565886,-0.1391309627926129,-0.5063224258639679,-0.5034069936141952,-0.20829275638641884,0.15705854069399725,-0.4176004097110446,-0.5818044936775706,-0.490410794618442,-0.44638739921183296,-0.25251964289052714,-1.2998452300618089,-0.4360999848047646,-0.4332816151146473,-1.4631096825207393,-0.8252695214085689,-0.3498080546325318,-0.33272919203814244,-0.2109664732924914,0.6006118848470259,-1.3375305952325791,-1.1301521062831892,-1.1807323247692096,1.6016996078357788,-0.2631463018134595,-0.730128793012865,-0.2611665235214996,-0.5539747944564402,-1.1335887831743348,-1.459057125370132
U.N.A.M.,29,-0.7505399856847956,0.11599509523773101,0.5072105071896772,-0.1555416993687872,-0.08456749842193644,-0.18289646139683494,0.1306585294682535,0.12462316238936937,0.3977531026481308,-0.4412401835839832,-0.5405067039112421,0.20535942889734654,-0.10565718593566957,-1.690874522860867,-0.46943009359108,-1.0198991581993893,-0.6562999285306707,-0.5924991126509269,-0.1402376983499689,-0.1806945730328626,-0.4666492719758296,-0.2876458320476462,-0.255166332618911,1.418572172326488,1.5317643582716258,-0.17635453937652823,-0.21328390843413647,-0.08377077806445668,-0.9453851667245785,-0.7104029514707031,-0.46575392158874024
UD Almería,30,-0.11226547148103004,-0.09985423269990652,-0.030045436753056893,-0.41324615636488926,-0.36450869370660705,0.24871031601590005,0.12185852572633953,0.3741769595283173,0.3016891397278014,-0.20376990433868478,0.03695444679659016,-1.1946349485638346,-0.4698975479785004,-1.2345928726586486,-1.1562511846433394,-0.9144303504135651,0.18322938039293288,-0.36627130769109034,-0.6740504007672716,-0.8742574434256922,0.7184346725619447,0.7358040644247628,1.058332124816511,-0.024908258393987803,2.2777403536225975,-0.4919609482380983,-0.730128793012865,0.8820505027572243,-0.6941093721820697,0.1359687119365602,-0.46575392158874024
UD Las Palmas,29,1.5946065647190564,0.880569823113223,0.3826895737794833,-0.055734128760256525,-0.09100128483041967,1.0673826765519443,1.1502451699107556,1.1104842025719421,0.6852079277549955,1.0301246656914151,1.0330504215320024,-0.910222780813403,-1.1023148798770446,-0.6569358081169239,1.2756688673402534,0.0669931357766703,0.6856377582477983,1.1105960313378063,0.7633712858272566,0.7274624347560029,0.4703466044639366,0.25306735070854325,0.40377938181357514,0.3268642835462955,0.1330593669885536,-0.17635453937652823,0.5942862237201291,-0.2808771619056149,-0.07558433946204764,-1.5859598446506298,-0.7140797225340882
US Cremonese,25,1.4151914694066066,0.10226395726772292,-0.2813183036303777,-0.38519590067509474,-0.3628502065435314,-0.7952206692072493,-1.0309419644644549,-0.06721205354991502,0.08081573137645882,-0.6057928238702921,-0.14785272961839532,-0.5547075711253623,-1.0317082866195104,-0.02218734497846735,0.03664860507900837,-0.1346052571208152,0.5154407833393096,-0.6609635374392726,-0.3877809998976792,0.19090982037644855,-0.39351788649760455,-0.23465594013753915,-0.06275418400462524,-0.3967820884451476,1.1960751603636883,-0.30890923109838725,-0.730128793012865,-1.7473486576838382,1.5480438714280098,-0.3718542861077978,-0.21742812064339223
US Orléans Loiret Football,25,0.22668030502717845,-0.657941772162766,-0.5792346368142697,-0.5311535719592434,-0.4747980900511397,0.0024574208040720608,-0.9464619285420759,-0.16179541349524998,-0.11583285154280178,-0.37938280420628206,-0.44638739921183296,-1.1377525150137493,-1.3520796995635576,-0.36113942798582965,-1.5683438392746958,-0.3494073786266028,-0.22491605751261584,-0.868400525977101,-0.4934804709879908,-0.41775718751048985,0.13668465821953138,0.07895770586105127,0.13379990910037873,-0.3063262919462166,0.6552425637342341,-0.12585751395867625,-0.5427725223530754,-0.8327750366608616,-1.8151859939871093,-0.7104029514707031,-0.7140797225340882
US Salernitana 1919,28,0.6879358283458598,0.29877972405927783,-0.029508069629707524,-0.3221979589947316,-0.3443699210121167,0.43917322576562645,-0.10505585647588463,0.40232676903585735,0.40143842091873094,0.1751351423059836,0.6380854821684101,0.37217136841845966,0.37165779399408433,2.4645476486236264,0.8474073366218983,1.035132382818308,0.6391725813754604,0.3028423344745794,0.24295542729301392,0.7505267397157207,0.10985893423086783,1.070574186542306,1.0674318513491494,-1.557631476848086,0.2496181162621428,-0.3285219150776417,0.5077608524178866,-1.1185792932305414,1.1876978144192483,1.103250612973432,0.5275492821926517
Udinese,30,-1.0366630437761395,1.2878228924509842,1.6476147223380433,0.7674028157831652,0.3859567475851377,1.2307003889465036,1.3010590271428757,1.1193791894006562,1.3633064895455473,1.4217379291465173,1.4087923332616747,1.1043634074188295,1.4337586738629327,0.7969468556226619,2.0368644141083965,0.953414184419367,0.7527346425867218,1.0331052022863187,0.970163593970895,1.8114207003489342,0.9835359449205134,1.1626670825895116,1.304024741197766,0.22635784299192882,0.4749650315244155,0.42329763746045573,1.6118245902345034,0.31044198961786235,0.707236405074229,0.4180925997389801,2.5141556897554356
Ulsan Hyundai FC,28,1.2067303842257704,-0.04867825176460775,-0.5292594943429452,-0.41847348746390267,-0.3221580393637817,-0.5482123970162429,0.14008710490601872,-0.3884269707668664,-0.03369237203149529,-0.15919284002754777,-0.15394527389581317,0.25789862244730444,0.7945082613891745,-1.2834801923231716,1.0797904125418394,-0.46581411838672715,0.3849291607532336,1.1759827199016593,1.1001907211058006,0.13740063286990395,-0.4345454643626205,-0.9081785798773664,-0.8532604275043146,0.4076283875631979,-0.23326813072844174,-0.3285219150776417,-0.3286510701704604,0.31044198961786235,1.7882745761005174,-0.1058517633226568,-0.7140797225340882
Universidad Católica,28,-0.774121556406609,0.024045510617134995,0.4057593002818177,-0.21793255419384067,-0.31549447486928117,-0.19210610683261814,0.25323001015920515,0.7017383792524216,1.0121483057611533,0.7893656214768916,0.26491714517661274,0.37217136841845966,0.45871524316366213,0.8466101644882094,-0.13376565059561385,-0.8160349686679019,-0.3778011011134487,0.22346593579938903,-0.7165189382589143,0.018955816774690055,-0.331976519700079,-0.3201529936300107,-0.4632721475340675,0.13841470750685733,-0.23326813072844174,-0.3285219150776417,0.8423256214532238,-0.09784980548168264,-0.0134557089432941,-1.0126785455447262,-1.2107313244247841
